Potra2n11c23278,Syntaxin-61-like
Potra2n11c23274,28 kDa heat- and acid-stable
Potra2n11c23508,Belongs to the DOCK family
Potra2n8c16711,Cysteine-rich receptor-like protein kinase
Potra2n8c17060,Protein of unknown function (DUF674)
Potra2n8c17113,Dolichyl-phosphate
Potra2n8c17150,Regulator of chromosome condensation (RCC1) repeat
Potra2n8c17162,Belongs to the mitochondrial carrier (TC 2.A.29) family
Potra2n8c17366,Neddylation of cullins play an essential role in the regulation of SCF-type complexes activity
Potra2n8c17390,Belongs to the GDA1 CD39 NTPase family
Potra2n8c17756,cysteine--tRNA ligase
Potra2n8c18496,E3 ubiquitin-protein ligase LUL4
Potra2n8c18503,"Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ATP, which is converted to ADP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration"
Potra2n8c18574,protein DEHYDRATION-INDUCED 19 homolog
Potra2n9c18642,Rare lipoprotein A (RlpA)-like double-psi beta-barrel
Potra2n9c18760,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n9c18850,Catalyzes the reduction of fatty acyl-CoA to fatty alcohols
Potra2n9c19225,receptor-like serine threonine-protein kinase
Potra2n9c19309,Classical arabinogalactan protein 9-like
Potra2n9c19386,Belongs to the CRISP family
Potra2n9c19448,Belongs to the glycosyltransferase 2 family. Plant cellulose synthase subfamily
Potra2n9c19694,Involved in chlorophyll biosynthesis. Catalyzes the insertion of magnesium ion into protoporphyrin IX to yield Mg- protoporphyrin IX
Potra2n9c19968,serine threonine-protein phosphatase
Potra2n18c32046,Encoded by
Potra2n18c32142,Belongs to the glycosyl hydrolase 17 family
Potra2n18c32501,Belongs to the 'GDSL' lipolytic enzyme family
Potra2n18c32504,Belongs to the hexokinase family
Potra2n18c32700,belongs to the protein kinase superfamily
Potra2n18c32833,F-box LRR-repeat protein
Potra2n18c33090,Transcription initiation factor TFIID subunit
Potra2n18c33083,CCR4-associated factor 1 homolog
Potra2n18c33123,f-box protein
Potra2n18c33251,DNA-directed RNA polymerase III subunit
Potra2n18c33174,Belongs to the UDP-glycosyltransferase family
Potra2n178s34800,(-)-germacrene D synthase-like
Potra2n690s36496,complex. Subunit
Potra2n81s34511,Transcription initiation factor TFIID subunit 8-like
Potra2n391s35517,cyclic nucleotide-gated ion channel
Potra2n4c8746,RNA polymerase-associated protein
Potra2n4c8705,Belongs to the syntaxin family
Potra2n4c8934,Belongs to the peptidase C1 family
Potra2n4c9097,Isocitrate dehydrogenase NADP
Potra2n4c9663,cation-transporting ATPase
Potra2n4c9979,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
Potra2n4c10021,DDB1- and CUL4-associated factor
Potra2n1491s37102,Membrane protein of ER
Potra2n6c12841,Serine threonine-protein kinase
Potra2n6c13339,Serine threonine-protein kinase
Potra2n6c13587,Calcium-dependent protein kinase
Potra2n6c13708,Protein of unknown function (DUF2921)
Potra2n6c13792,Tetraspanin family
Potra2n6c13826,PB1 domain
Potra2n6c13889,SNW SKI-interacting
Potra2n6c13895,"transposition, RNA-mediated"
Potra2n6c13961,Phosphoinositide 3-kinase regulatory subunit
Potra2n6c14076,Cupin superfamily (DUF985)
Potra2n6c14104,CAAX amino terminal protease family protein
Potra2n6c14152,Belongs to the MCM family
Potra2n6c14180,Fasciclin-like arabinogalactan protein
Potra2n6c14253,Belongs to the glutamine synthetase family
Potra2n6c14585,Telomere repeat-binding protein
Potra2n6c14774,Belongs to the glycosyl hydrolase 17 family
Potra2n6c14808,Belongs to the glycosyltransferase 1 family
Potra2n6c14981,Protein of unknown function (DUF563)
Potra2n13c25123,Ankyrin repeats (many copies)
Potra2n13c25208,DNA polymerase I
Potra2n13c25296,1-phosphatidylinositol-3-phosphate 5-kinase FAB1D
Potra2n17c30669,Belongs to the group II decarboxylase family
Potra2n17c30981,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
Potra2n17c31144,cyclic nucleotide-gated ion channel
Potra2n17c31181,ABC transporter B family member
Potra2n17c31196,vacuolar amino acid transporter
Potra2n17c31310,Belongs to the DEAD box helicase family
Potra2n17c31540,Pentatricopeptide repeat-containing protein At5g09450
Potra2n17c31748,U11 U12 small nuclear ribonucleoprotein 35 kDa
Potra2n17c31812,Aminotransferase
Potra2n17c31815,Tetratricopeptide repeat
Potra2n17c31821,Cell cycle regulated microtubule associated protein
Potra2n17c31885,thiol methyltransferase
Potra2n3c6793,Deoxyhypusine
Potra2n3c6925,HORMA domain
Potra2n3c7212,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n3c7365,"Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain"
Potra2n3c7385,Replication factor C subunit
Potra2n3c7496,Plant protein of unknown function (DUF863)
Potra2n3c7969,NatA auxiliary
Potra2n12c24017,Ribosomal RNA processing protein 1 homolog
Potra2n12c24236,isoform X1
Potra2n12c24363,RING-type E3 ubiquitin transferase
Potra2n12c24481,Centromere protein
Potra2n12c24602,Belongs to the tRNA nucleotidyltransferase poly(A) polymerase family
Potra2n2c4074,Peptide transporter
Potra2n2c4096,xyloglucan galactosyltransferase
Potra2n2c4196,RPM1-interacting protein
Potra2n2c4233,Plastocyanin-like domain
Potra2n2c4372,Belongs to the glycosyltransferase 31 family
Potra2n2c4408,"transposition, RNA-mediated"
Potra2n2c4665,Protein of unknown function (DUF724)
Potra2n2c4850,DNA metabolic process
Potra2n2c4934,C-terminal binding protein
Potra2n2c5422,MADS-box transcription factor
Potra2n2c5585,Vacuolar sorting 38 and autophagy-related subunit 14
Potra2n2c5557,Metallophosphoesterase
Potra2n2c6331,L-ascorbate oxidase homolog
Potra2n14c26501,Belongs to the ubiquitin-conjugating enzyme family
Potra2n14c26949,Belongs to the adaptor complexes small subunit family
Potra2n14c27075,F-box kelch-repeat protein
Potra2n14c27111,isoform X1
Potra2n14c27158,Domain associated at C-terminal with AAA
Potra2n14c27149,Bifunctional fucokinase fucose
Potra2n14c27175,Belongs to the adenylate kinase family
Potra2n14c27434,WD repeat domain phosphoinositide-interacting protein
Potra2n14c27465,Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Potra2n14c27541,Serine threonine-protein kinase
Potra2n14c27549,Aspartate aminotransferase
Potra2n14c27602,Peptidyl-prolyl
Potra2n14c27576,Histone-lysine n-methyltransferase
Potra2n14c27734,Histidine kinase
Potra2n14c27885,COP9 signalosome complex subunit
Potra2n14c27888,Outer envelope pore protein
Potra2n5c10569,Belongs to the protein kinase superfamily
Potra2n5c10977,RAN GTPase-activating protein
Potra2n5c11013,MYB family transcription factor
Potra2n5c11666,LYK5-like
Potra2n5c11747,Pentatricopeptide repeat-containing protein
Potra2n5c12116,NAC domain-containing protein
Potra2n5c12463,Vesicle-associated protein
Potra2n5c12649,Topless-related protein
Potra2n5c12782,FACT complex subunit
Potra2n821s36804,Pentatricopeptide repeat-containing protein
Potra2n372s35466,Domain of unknown function (DUF4283)
Potra2n16c30113,Auxin responsive protein
Potra2n16c30154,TPL-binding domain in jasmonate signalling
Potra2n16c30363,UPF0098 protein
Potra2n16c30553,Transporter
Potra2n19c33311,"Protein TIC110, chloroplastic-like"
Potra2n19c33320,28S ribosomal protein S29
Potra2n19c33999,Benzyl alcohol
Potra2n19c34024,Cyclic dof factor
Potra2n19c34162,EF hand
Potra2n19c34184,Ran guanine nucleotide release
Potra2n19c34205,Required for peroxisome biogenesis and for PTS1- and PTS2-dependent protein import into peroxisomes
Potra2n19c34231,Myb-related protein
Potra2n19c34209,gag-polypeptide of LTR copia-type
Potra2n127s34652,"Enoyl- acyl-carrier-protein reductase NADH , chloroplastic-like"
Potra2n7c15530,3beta-hydroxysteroid-dehydrogenase decarboxylase isoform
Potra2n7c15558,isoform X1
Potra2n7c15603,traB domain-containing
Potra2n7c15625,Blue copper
Potra2n7c15611,Cyclin
Potra2n7c15751,pectinesterase pectinesterase inhibitor
Potra2n7c15739,Aminotransferase class-V
Potra2n7c15858,lanC-like protein GCL1
Potra2n7c15918,Protein of unknown function (DUF632)
Potra2n7c16100,Epidermal growth factor receptor substrate 15-like
Potra2n7c16242,Floral homeotic protein APETALA
Potra2n7c16293,salicylic acid-binding protein 2-like
Potra2n7c16308,Cysteine-rich receptor-like protein kinase
Potra2n7c16623,Belongs to the terpene cyclase mutase family
Potra2n1c67,polyamine transporter At3g13620
Potra2n1c214,Belongs to the eIF-2B alpha beta delta subunits family
Potra2n1c188,Glycosyltransferase-like
Potra2n1c232,Belongs to the peptidase A1 family
Potra2n1c246,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
Potra2n1c1108,receptor-like protein
Potra2n1c1333,endonuclease activity
Potra2n1c1543,"ADP,ATP carrier protein"
Potra2n1c1627,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Potra2n1c2164,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Potra2n1c2796,B3 domain-containing transcription factor
Potra2n1c2654,transcription factor
Potra2n1c2343,Est1 DNA/RNA binding domain
Potra2n1c3011,TruB family pseudouridylate synthase (N terminal domain)
Potra2n1c3428,Belongs to the glycosyltransferase 31 family
Potra2n1c3280,Encoded by
Potra2n1c3659,Septum-promoting GTP-binding protein
Potra2n1c3597,transcription factor
Potra2n1c3753,Microtubule organization protein
Potra2n1c3992,Cytochrome c oxidase assembly protein
Potra2n10c20100,Melibiase
Potra2n10c20320,GABA transporter 1-like
Potra2n10c20328,Protein of unknown function (DUF455)
Potra2n10c20425,Ubiquitin-like protein
Potra2n10c20523,Caffeoylshikimate esterase-like
Potra2n10c20529,Plant protein 1589 of unknown function (A_thal_3526)
Potra2n10c20816,Belongs to the UDP-glycosyltransferase family
Potra2n10c20885,E3 ubiquitin-protein ligase
Potra2n10c20924,Protein kinase C conserved region 2 (CalB)
Potra2n10c21072,ARM repeat superfamily protein
Potra2n10c21085,Pentatricopeptide repeat-containing protein
Potra2n10c21459,Phosphoribulokinase / Uridine kinase family
Potra2n10c21466,CLAVATA3 ESR (CLE)-related protein
Potra2n10c21360,Core-2/I-Branching enzyme
Potra2n10c21606,threonine-tRNA ligase
Potra2n10c21592,Protein TOM THREE HOMOLOG
Potra2n10c21631,Haloacid dehalogenase-like hydrolase domain-containing protein
Potra2n10c21819,zinc finger
Potra2n10c22037,Glutamate--glyoxylate aminotransferase
Potra2n10c22148,Adenylate isopentenyltransferase 5
Potra2n15c28132,Belongs to the chaperonin (HSP60) family
Potra2n15c28862,Translocon at the outer membrane of chloroplasts
Potra2n15c28964,Plastid division protein CDP1
Potra2n11c22630,DNA polymerase
Potra2n8c16662,Belongs to the mitochondrial carrier (TC 2.A.29) family
Potra2n8c16649,PAX3- and PAX7-binding protein
Potra2n8c16842,Cytochrome p450
Potra2n8c17208,Belongs to the MIP aquaporin (TC 1.A.8) family
Potra2n8c17494,SPIRAL1-like
Potra2n8c17557,Binds specifically to cytosolic chaperonin (c-CPN) and transfers target proteins to it. Binds to nascent polypeptide chain and promotes folding in an environment in which there are many competing pathways for nonnative proteins
Potra2n8c17901,Tetraketide alpha-pyrone reductase
Potra2n8c18060,Protein tesmin TSO1-like CXC
Potra2n8c18155,HR-like lesion-inducing
Potra2n8c18188,MazG nucleotide pyrophosphohydrolase domain
Potra2n8c18335,GDP-fucose protein O-fucosyltransferase
Potra2n8c18329,E3 ubiquitin-protein ligase
Potra2n8c18291,"The B regulatory subunit might modulate substrate selectivity and catalytic activity, and also might direct the localization of the catalytic enzyme to a particular subcellular compartment"
Potra2n9c18667,RWP-RK domain
Potra2n9c18666,RWP-RK domain-containing protein
Potra2n9c18784,5-methyltetrahydropteroyltriglutamate-- homocysteine
Potra2n9c18936,WD-40 repeat-containing protein
Potra2n9c19301,Belongs to the cyclin family
Potra2n9c19770,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties"
Potra2n9c19891,Pentatricopeptide repeat-containing protein
Potra2n9c20010,Sec61beta family
Potra2n18c32483,Plasma membrane ATPase
Potra2n18c32850,TIFY 3B-like
Potra2n18c33027,Belongs to the ATPase B chain family
Potra2n18c33229,disease resistance protein
Potra2n379s35486,PPR repeat
Potra2n106s34550,LRR receptor-like serine threonine-protein kinase
Potra2n627s36207,BEST Arabidopsis thaliana protein match is COP1-interacting protein-related (TAIR AT1G72410.1)
Potra2n690s36494,Receptor-like protein 12
Potra2n4c8752,mediator of RNA polymerase II transcription subunit
Potra2n4c8835,Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Potra2n4c8629,protein serine/threonine kinase activity
Potra2n4c8993,LRR receptor-like serine threonine-protein kinase
Potra2n4c9190,kinesin light chain
Potra2n4c9087,Belongs to the glycosyl hydrolase 28 family
Potra2n4c9090,"Proteinaceous RNase P 1, chloroplastic"
Potra2n4c9693,"One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit"
Potra2n4c9750,B3 domain-containing transcription factor
Potra2n4c9768,C1 domain
Potra2n4c9849,receptor-like protein kinase
Potra2n4c10003,"Zeaxanthin epoxidase, chloroplastic-like"
Potra2n4c10017,Histone-lysine n-methyltransferase
Potra2n4c10053,Glycerol-3-phosphate acyltransferase 3-like
Potra2n4c10459,U-box domain-containing protein
Potra2n440s35678,Cytochrome p450
Potra2n6c13145,"zinc-finger of the FCS-type, C2-C2"
Potra2n6c13225,ATP-dependent protease La (LON) substrate-binding domain
Potra2n6c13618,phosphatase
Potra2n6c13613,gag-polypeptide of LTR copia-type
Potra2n6c13835,ZINC FINGER protein
Potra2n6c13862,Adagio protein
Potra2n6c13904,Aux IAA proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentrations
Potra2n6c14254,Protein SHOOT GRAVITROPISM
Potra2n6c14762,EIN3-binding F-box protein
Potra2n6c14660,3-phosphoinositide-dependent protein kinase-1
Potra2n6c14840,Belongs to the DHHC palmitoyltransferase family
Potra2n6c15067,f-box protein
Potra2n13c26056,Protein FANTASTIC FOUR
Potra2n13c26216,Pyrophosphate-energized vacuolar membrane proton pump
Potra2n17c30611,UDP-Glycosyltransferase
Potra2n17c31147,Protein of unknown function (DUF627)
Potra2n17c31235,"Subunit of the integral membrane V0 complex of vacuolar ATPase. Vacuolar ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells, thus providing most of the energy required for transport processes in the vacuolar system"
Potra2n17c31230,WRKY transcription factor
Potra2n17c31464,UBX domain-containing protein
Potra2n17c31572,MADS-box protein
Potra2n17c31833,Jacalin-like lectin domain
Potra2n293s35232,receptor-like protein kinase
Potra2n3c6891,Dihydroxy-acid dehydratase
Potra2n3c7209,26S proteasome non-atpase regulatory subunit
Potra2n3c7724,"Type I inositol 1,4,5-trisphosphate 5-phosphatase"
Potra2n3c8166,Nodulin-like
Potra2n157s34761,Wall-associated receptor kinase galacturonan-binding
Potra2n12c24310,Mitochondrial outer membrane protein porin
Potra2n12c24370,Calmodulin binding protein-like
Potra2n12c24384,Aldehyde dehydrogenase family
Potra2n12c24662,polyadenylate-binding protein
Potra2n12c24753,Pectinesterase
Potra2n12c24918,Hydroxyproline-rich glycoprotein family protein
Potra2n502s35838,voltage-gated potassium channel subunit beta
Potra2n2c4206,XRI1-like
Potra2n2c4305,Protein of unknown function (DUF1264)
Potra2n2c4807,membrane protein At1g16860-like
Potra2n2c4859,Belongs to the TRAFAC class dynamin-like GTPase superfamily. Dynamin Fzo YdjA family
Potra2n2c5050,Histone deacetylase complex
Potra2n2c4958,ATP-dependent helicase
Potra2n2c5183,Short calmodulin-binding motif containing conserved Ile and Gln residues.
Potra2n2c5473,Belongs to the GPI family
Potra2n2c5816,G-box-binding factor 4-like
Potra2n2c6058,Pentatricopeptide repeat-containing protein
Potra2n2c5952,Dynamin family
Potra2n2c6208,Belongs to the cytochrome P450 family
Potra2n2c6122,60S ribosomal protein
Potra2n2c6434,Squamosa promoter-binding-like protein
Potra2n2c6392,Glutamate-gated receptor that probably acts as non- selective cation channel
Potra2n14c26690,GRAM domain-containing protein
Potra2n14c26741,Belongs to the ALG6 ALG8 glucosyltransferase family
Potra2n14c26951,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
Potra2n14c27074,O-methyltransferase that catalyzes the 2 O-methylation steps in the ubiquinone biosynthetic pathway
Potra2n14c27073,Belongs to the glycosyl hydrolase 18 family
Potra2n14c27208,WAT1-related protein
Potra2n14c27604,importin-7 homolog
Potra2n14c27628,Belongs to the sterol desaturase family
Potra2n14c27875,DNA replication ATP-dependent helicase nuclease
Potra2n472s35755,receptor-like protein kinase
Potra2n5c10781,Bifunctional nuclease
Potra2n5c10937,Auxin canalisation
Potra2n5c11121,Abscisic stress-ripening protein 3-like
Potra2n5c11767,zinc finger CCCH domain-containing protein
Potra2n5c11918,phosphatase
Potra2n5c12120,serine threonine-protein kinase HT1-like
Potra2n5c12503,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n5c12639,Acts in the modification of cell walls via demethylesterification of cell wall pectin
Potra2n5c12587,Cullin family
Potra2n669s36351,Serine threonine-protein kinase
Potra2n16c29552,Two-component response regulator
Potra2n16c29586,Plant protein of unknown function
Potra2n16c29820,glutamate carboxypeptidase 2
Potra2n16c30031,Belongs to the peroxidase family
Potra2n16c30235,Domain of unknown function (DUF4440)
Potra2n19c33688,Alpha/beta hydrolase family
Potra2n19c33797,DnaJ molecular chaperone homology domain
Potra2n19c34124,phosphatidylinositol 4-phosphate 5-kinase
Potra2n19c34248,Terpene synthase
Potra2n19c34215,phosphatase 2A regulatory subunit
Potra2n19c34306,VQ motif
Potra2n7c15528,Calreticulin family
Potra2n7c15508,RWP-RK domain
Potra2n7c15564,Gamma-secretase subunit APH1-like
Potra2n7c15549,Protein FAR1-RELATED SEQUENCE
Potra2n7c15979,protein-S-isoprenylcysteine O-methyltransferase
Potra2n7c16015,Belongs to the eukaryotic ribosomal protein eL42 family
Potra2n7c16012,Metal dependent phosphohydrolases with conserved 'HD' motif.
Potra2n7c16125,phosphatase 2c
Potra2n7c16354,Essential subunit of the N-oligosaccharyl transferase (OST) complex which catalyzes the transfer of a high mannose oligosaccharide from a lipid-linked oligosaccharide donor to an asparagine residue within an Asn-X-Ser Thr consensus motif in nascent polypeptide chains
Potra2n7c16323,regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
Potra2n7c16318,Belongs to the universal ribosomal protein uL1 family
Potra2n7c16474,D-2-hydroxyglutarate dehydrogenase
Potra2n735s36628,TIFY 5A-like
Potra2n1c167,basic region leucin zipper
Potra2n1c345,Mitogen-activated protein kinase kinase kinase
Potra2n1c596,DREPP plasma membrane polypeptide
Potra2n1c722,nephrocystin-3-like
Potra2n1c1240,phosphatase 2c
Potra2n1c1181,Belongs to the syntaxin family
Potra2n1c995,protein cornichon homolog
Potra2n1c1304,Calcineurin B-like protein
Potra2n1c1559,Belongs to the cyclin family
Potra2n1c1419,Belongs to the AAA ATPase family
Potra2n1c2463,UDP-glycosyltransferase 87A1-like
Potra2n1c2219,DnaJ molecular chaperone homology domain
Potra2n1c2732,60S ribosomal Protein
Potra2n1c2647,Filament-like plant protein
Potra2n1c3173,Cell differentiation protein
Potra2n1c3100,UDP-N-acetylglucosamine transferase subunit ALG14
Potra2n1c3026,"15-cis-phytoene desaturase, chloroplastic"
Potra2n1c3354,Mechanosensitive ion channel protein
Potra2n1c3639,COBRA-like protein
Potra2n1c3335,ALA-interacting subunit
Potra2n1c3619,Belongs to the glycosyltransferase 8 family
Potra2n1c3623,Polycomb group protein
Potra2n1c3746,Belongs to the SNF7 family
Potra2n1c3706,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n780s36756,Belongs to the UDP-glycosyltransferase family
Potra2n299s35255,At1g04910-like
Potra2n10c20478,PWWP domain
Potra2n10c20541,Protein of unknown function (DUF674)
Potra2n10c20656,Methyltransferase
Potra2n10c20723,"Four repeated domains in the Fasciclin I family of proteins, present in many other contexts."
Potra2n10c20839,flowering locus
Potra2n10c21171,acetate butyrate--CoA ligase AAE7
Potra2n10c21324,NIM1-interacting
Potra2n10c21809,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n10c21952,HORMA domain
Potra2n10c21906,ELMO domain-containing protein
Potra2n15c28186,Encoded by
Potra2n15c28437,Quinolinate synthase
Potra2n15c28598,Lipase (class 3)
Potra2n15c28647,Belongs to the small heat shock protein (HSP20) family
Potra2n15c28868,Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family
Potra2n15c29195,Belongs to the class I-like SAM-binding methyltransferase superfamily. Cation-independent O- methyltransferase family
Potra2n15c29164,Auxin-induced protein
Potra2n11c22919,Gamma-glutamyl
Potra2n11c23004,65-kDa microtubule-associated protein
Potra2n11c22990,BEST Arabidopsis thaliana protein match is
Potra2n11c23173,60S ribosomal Protein
Potra2n11c23329,Vesicle-fusing
Potra2n8c17029,Nitrilase-like protein
Potra2n8c17027,"Glutathione S-transferase, C-terminal domain"
Potra2n8c17120,Belongs to the protein kinase superfamily
Potra2n8c17329,"Type II inositol 1,4,5-trisphosphate 5-phosphatase"
Potra2n8c17311,E3 ubiquitin-protein ligase
Potra2n8c17410,Methyltransferase-like protein
Potra2n8c17430,phosphate transporter PHO1 homolog
Potra2n8c17573,PAS fold
Potra2n8c17857,mediator of RNA polymerase II transcription subunit
Potra2n8c18041,heat shock protein
Potra2n8c18373,Belongs to the glycosyltransferase 8 family
Potra2n9c18810,Splicing factor U2af small subunit
Potra2n9c18804,"WSTF, HB1, Itc1p, MBD9 motif 1"
Potra2n9c18968,DnaJ molecular chaperone homology domain
Potra2n9c19141,Pfam:DUF3633
Potra2n9c19370,UPF0481 protein
Potra2n9c19893,transcription factor
Potra2n9c19947,Vacuolar protein sorting-associated protein
Potra2n625s36200,ankyrin repeat-containing protein
Potra2n18c31960,starch synthase
Potra2n18c32155,Topless-related protein
Potra2n18c32211,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n18c32425,Xylose isomerase
Potra2n798s36769,May be involved in proton extrusion. Indirectly promotes efficient inorganic carbon uptake
Potra2n4c8678,Equilibrative nucleotide transporter 3-like
Potra2n4c8716,Secretory carrier-associated membrane protein
Potra2n4c8657,Pentatricopeptide repeat-containing protein
Potra2n4c8917,phospholipase
Potra2n4c8994,receptor-like serine threonine-protein kinase
Potra2n4c8978,"Transcriptional repressor, ovate"
Potra2n4c9060,NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 5
Potra2n4c9155,inactive receptor kinase
Potra2n4c9410,Belongs to the AAA ATPase family
Potra2n4c9461,Alpha beta hydrolase domain-containing protein
Potra2n4c9772,Plastid division protein
Potra2n4c9794,mediator of RNA polymerase II transcription subunit
Potra2n4c10203,Cytochrome p450
Potra2n4c10137,Geranylgeranyl diphosphate reductase
Potra2n4c10361,MADS
Potra2n4c10398,Elongation factor
Potra2n4c10436,Pentatricopeptide repeat-containing protein
Potra2n689s36486,May participate in a complex which severs microtubules in an ATP-dependent manner. Microtubule severing may promote rapid reorganization of cellular microtubule arrays
Potra2n771s36726,Translational activator
Potra2n990s36915,50S ribosomal protein
Potra2n6c13364,DnaJ molecular chaperone homology domain
Potra2n6c13414,Belongs to the AAA ATPase family
Potra2n6c13728,Eukaryotic translation initiation factor
Potra2n6c13837,Mitochondrial outer membrane protein porin
Potra2n6c14108,phosphoinositide phosphatase
Potra2n6c14308,"1,4-alpha-glucan-branching enzyme"
Potra2n6c14372,B3 domain-containing
Potra2n6c14604,WD repeat-containing protein
Potra2n6c14572,Belongs to the DHHC palmitoyltransferase family
Potra2n6c15106,mediator of RNA polymerase II transcription subunit
Potra2n6c15059,Strictosidine synthase
Potra2n6c15345,Sister chromatid cohesion protein PDS5 homolog
Potra2n13c24976,LOB domain-containing protein
Potra2n13c25415,Pentatricopeptide repeat-containing protein
Potra2n13c25614,isoform X1
Potra2n13c25668,Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Potra2n13c26163,RING-like zinc finger
Potra2n17c30668,Belongs to the group II decarboxylase family
Potra2n17c30843,UPF0481 protein
Potra2n17c31215,Glutaredoxin
Potra2n17c31509,Encoded by
Potra2n17c31620,Encoded by
Potra2n17c31573,K-box region
Potra2n3c6864,transcription factor
Potra2n3c7379,"SANT  SWI3, ADA2, N-CoR and TFIIIB'' DNA-binding domains"
Potra2n3c7712,Pentatricopeptide repeat-containing protein
Potra2n3c7967,Aux IAA proteins are short-lived transcriptional factors that function as repressors of early auxin response genes at low auxin concentrations
Potra2n3c7990,Belongs to the mitochondrial carrier (TC 2.A.29) family
Potra2n3c8130,isoform X1
Potra2n3c8351,Belongs to the universal ribosomal protein uL3 family
Potra2n12c23973,Belongs to the mitochondrial carrier (TC 2.A.29) family
Potra2n12c24414,isoform X1
Potra2n12c24813,Subtilase family
Potra2n12c24860,F-box LRR-repeat protein
Potra2n779s36748,Belongs to the UDP-glycosyltransferase family
Potra2n2c4294,TIC 22-like
Potra2n2c4425,Belongs to the glyceraldehyde-3-phosphate dehydrogenase family
Potra2n2c4436,Belongs to the peptidase A1 family
Potra2n2c4471,Tyrosine-protein phosphatase
Potra2n2c4639,Histone-lysine N-methyltransferase
Potra2n2c4967,Domain of unknown function (DUF4378)
Potra2n2c5206,Belongs to the glycosyltransferase 8 family
Potra2n2c5337,repressing transcription factor binding
Potra2n2c5452,KIP1-like protein
Potra2n2c6095,Myb-related protein
Potra2n2c6087,Belongs to the iron ascorbate-dependent oxidoreductase family
Potra2n2c6337,Lysine-specific histone demethylase 1 homolog
Potra2n2c6423,AT-rich interactive domain-containing protein
Potra2n14c26439,Reverse transcriptase (RNA-dependent DNA polymerase)
Potra2n14c26644,Acyltransferase
Potra2n14c26760,isoform X1
Potra2n14c26998,Belongs to the SKP1 family
Potra2n14c27049,"Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate"
Potra2n14c27028,UDP-rhamnose rhamnosyltransferase 1
Potra2n14c27183,Belongs to the eukaryotic ribosomal protein P1 P2 family
Potra2n14c27295,zinc finger
Potra2n14c27794,Cytochrome p450
Potra2n5c10495,UPF0047 protein
Potra2n5c10887,"Signal-recognition-particle assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum membrane. SRP9 together with SRP14 and the Alu portion of the SRP RNA, constitutes the elongation arrest domain of SRP. The complex of SRP9 and SRP14 is required for SRP RNA binding"
Potra2n5c10915,Domain of unknown function (DUF4378)
Potra2n5c11030,Belongs to the enoyl-CoA hydratase isomerase family
Potra2n5c11110,Belongs to the DHHC palmitoyltransferase family
Potra2n5c11468,GATA transcription factor
Potra2n5c11510,Isochorismatase family
Potra2n5c11885,Belongs to the DHHC palmitoyltransferase family
Potra2n5c12121,Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
Potra2n5c12122,Transcription factor
Potra2n5c12262,Protein kinase domain
Potra2n5c12657,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Potra2n5c12535,Ring finger
Potra2n1768s37184,Cotton fibre expressed protein
Potra2n125s34618,ATP synthase 24 kDa subunit
